Proveedor,Requisicion,Orden_Compra,Descripción ,Cantidad_material,Precio_Total,Fecha_compra,Fecha_estimada_entrega,Dias_acordados_entrega,Fecha_entrega,Tiempo_retraso,Status_Cumplimiento
MARISA S.A DE C.V,2804,2545,COPLE RAPIDO NEUM 1/4 MACHO 1/4 LATON PARA T P/SONDA SECUNDARIA,20,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,COPLE RAPIDO P/PUERTOS DE COMPROBACION,32,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,ENSAMBLE MANGUERA P/PTO. DE COMPROBACION DE FUGAS,11,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-14 00:00:00,3,Retraso
MARISA S.A DE C.V,2804,2545,MANERAL DE 3/8 CORTO CON CLIP DE SUJECIÓN,31,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-08 00:00:00,-3,Cumplio
MARISA S.A DE C.V,2804,2545,MANGUERA P/SONDA DE 2.1 CONECTOR  RAPIDO TIPO ESPIGA,14,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-08 00:00:00,-3,Cumplio
MARISA S.A DE C.V,2804,2545,MANGUERA P/SONDA DE 2.1M.  CONECTOR ROSCADO 1/4,13,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,MANGUERA P/SONDA DE 5.5M  CONECTOR ROSCADO 1/4,12,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,NIPLE 1/4,26,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,PIPETA FLEXILE 40CM.,25,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,PIPETA RIGIDA  40CM,32,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-08 00:00:00,-3,Cumplio
MARISA S.A DE C.V,2804,2545,SERPENTIN,13,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-03 00:00:00,-8,Cumplio
MARISA S.A DE C.V,2804,2545,TEE UNION HEMBRA LATON (CONECCION T P/SONDA),14,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-08 00:00:00,-3,Cumplio
MARISA S.A DE C.V,2804,2545,UNION PASAMUROS HEMBRA NPT (PASAMURO 1/2),21,$95271,2025-03-27 00:00:00,2025-04-11 00:00:00,15,2025-04-08 00:00:00,-3,Cumplio
MARISA S.A DE C.V,2921,2681,CONECTOR PASAMURO ACERO INOXIDABLE (GASES EN GPE),15,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,COPLE RAPIDO NEUM 1/4 MACHO 1/4 LATON PARA T P/SONDA SECUNDARIA,16,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,COPLE RAPIDO P/PUERTOS DE COMPROBACION,35,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,ENSAMBLE MANGUERA P/PTO. DE COMPROBACION DE FUGAS,7,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,MANERAL DE 3/8 CORTO CON CLIP DE SUJECIÓN,18,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,MANGUERA P/SONDA DE 2.1 CONECTOR  RAPIDO TIPO ESPIGA,8,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,MANGUERA P/SONDA DE 2.1M.  CONECTOR ROSCADO 1/4,6,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,MANGUERA P/SONDA DE 5.5M  CONECTOR ROSCADO 1/4,9,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,PIPETA FLEXILE 40CM.,19,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,PIPETA RIGIDA  40CM,21,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,TEE UNION HEMBRA LATON (CONECCION T P/SONDA),17,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2921,2681,UNION PASAMUROS HEMBRA NPT (PASAMURO 1/2),11,$57484,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
MARISA S.A DE C.V,2984,2733,CONECTOR CODO 90º MACHO HEMBRA NPT LATON( TIPO PIPA),5,$13700,2025-10-06 00:00:00,2025-10-21 00:00:00,15,2025-10-31 00:00:00,10,Retraso
MARISA S.A DE C.V,2984,2733,COPLE RAPIDO P/PUERTOS DE COMPROBACION,20,$13700,2025-10-06 00:00:00,2025-10-21 00:00:00,15,2025-10-31 00:00:00,10,Retraso
MARISA S.A DE C.V,2984,2733,RACOR PASAMURO PM 08,10,$13700,2025-10-06 00:00:00,2025-10-21 00:00:00,15,2025-10-31 00:00:00,10,Retraso
MARISA S.A DE C.V,2984,2733,UNION PASAMUROS HEMBRA NPT (PASAMURO 1/2),10,$13700,2025-10-06 00:00:00,2025-10-21 00:00:00,15,2025-10-31 00:00:00,10,Retraso
MARISA S.A DE C.V,3011,2769,COPLE RAPIDO NEUM 1/4 MACHO 1/4 LATON PARA T P/SONDA SECUNDARIA,10,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-18 00:00:00,-15,Cumplio
MARISA S.A DE C.V,3011,2769,MANERAL DE 3/8 CORTO CON CLIP DE SUJECIÓN,15,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-28 00:00:00,-5,Cumplio
MARISA S.A DE C.V,3011,2769,MANGUERA P/SONDA DE 2.1 CONECTOR  RAPIDO TIPO ESPIGA,7,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-28 00:00:00,-5,Cumplio
MARISA S.A DE C.V,3011,2769,MANGUERA P/SONDA DE 2.1M.  CONECTOR ROSCADO 1/4,9,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-28 00:00:00,-5,Cumplio
MARISA S.A DE C.V,3011,2769,MANGUERA P/SONDA DE 5.5M  CONECTOR ROSCADO 1/4,5,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-28 00:00:00,-5,Cumplio
MARISA S.A DE C.V,3011,2769,PIPETA FLEXILE 40CM.,15,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-18 00:00:00,-15,Cumplio
MARISA S.A DE C.V,3011,2769,PIPETA RIGIDA  40CM,10,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-28 00:00:00,-5,Cumplio
MARISA S.A DE C.V,3011,2769,SERPENTIN,5,$52006,2025-11-18 00:00:00,2025-12-03 00:00:00,15,2025-11-18 00:00:00,-15,Cumplio
MERCADO LIBRE,2859,2605,"DISCO DURO DELL 1TB 7.2K RPM SATA 3.5"" HOTPLUG",1,$2100,2025-05-15 00:00:00,2025-05-30 00:00:00,15,2025-05-16 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,OPRESOR ALLEN ESTANDAR 8-32 - 3/8,100,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,OPRESOR ALLEN FINO 1/2,58,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,RONDANA PRESION  TORNILLO CABEZA ALLEN,81,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,TEFLON 1/2,26,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-24 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,TEFLON 1/2,40,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,TORNILLO 1 1/2 PARA OPACIMETRO,47,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,TUERCA INSERTO DE NYLON ESTANDAR 1/4-20,37,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2308,2077,TUERCA TORNILLO VENTILADOR/DISIPADOR,103,$1424,2024-01-23 00:00:00,2024-02-07 00:00:00,15,2024-01-29 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,ACEITE USOS MÚLTIPLES 3-EN-UNO,1,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,BROCA P/METAL 1/4,5,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,BROCA P/METAL 5/32,20,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,BROCA P/METAL 7/64,10,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,BROCA P/METAL 9/64,17,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,"DESARMADOR CRUZ 1/4X8""",2,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,JUEGO DE MINIDESARMADORES 2 PZAS TRUPER,1,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,PINZAS DE PRESIÓN,1,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,TEFLON 1/2,30,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2695,2446,TORNILLO P/PORTATECLADO Y OPACIMETRO,82,$2239,2024-11-13 00:00:00,2024-11-28 00:00:00,15,2024-11-20 00:00:00,-8,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,OPRESOR ALLEN ESTANDAR 8-32 - 3/8,75,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,OPRESOR ALLEN FINO 1/2,29,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,PIJA  FIJAR ELEMENTOS  INTERIOR MODULOS,353,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,RONDANA PLANA TORNILLO HEXAGONAL,166,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,RONDANA PRESION  TORNILLO CABEZA ALLEN,268,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TAQUETE EXPANSOR 3/8,52,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TEFLON 1/2,40,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO  PARA SENSOR PRESION-TARJETA,73,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO 1 1/2 PARA OPACIMETRO,59,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO CABEZA ALLEN MODULOS,276,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO CABEZA ALLEN TARJETA LED,56,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO CABEZA HEXAGONAL (GABINETES) 1/4X1”,100,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO HEXAGONAL ESTANDAR 3X8X3,31,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO MONITOR,59,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO PARA DISIPADOR DE CALOR TO200,120,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TORNILLO PARA FUENTE DE PODER,79,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TUERCA INSERTO DE NYLON ESTANDAR 1/4-20,70,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TUERCA PARA SOPORTE BANCA,120,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TUERCA TORNILLO CABEZA ALLEN,280,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-20 00:00:00,-9,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TUERCA TORNILLO HEXAGONAL,146,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2929,2683,TUERCA TORNILLO VENTILADOR/DISIPADOR,244,$3664,2025-08-14 00:00:00,2025-08-29 00:00:00,15,2025-08-15 00:00:00,-14,Cumplio
MOUSER ELECTRONICS S. DE R. L. DE C.V,2479,2238,CUERPO DE REFRIGERACIÓN LOW PROFILE HEAT SINK FOR ALL,12,$113,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-29 00:00:00,-13,Cumplio
MOUSER ELECTRONICS S. DE R. L. DE C.V,2596,2356,TARJETA ADAPTADORA DE 10 PINES DFN A 10 PINES DIP (2PZS),16,$125,2024-08-21 00:00:00,2024-09-05 00:00:00,15,2024-08-23 00:00:00,-13,Cumplio
MOUSER ELECTRONICS S. DE R. L. DE C.V,2640,2393,CUERPO DE REFRIGERACIÓN LOW PROFILE HEAT SINK FOR ALL,17,$238,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-09-30 00:00:00,-11,Cumplio
MOUSER ELECTRONICS S. DE R. L. DE C.V,2640,2393,SENSOR PRESION BAROMETRICA BMP280 I2C/SPI,14,$238,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-09-30 00:00:00,-11,Cumplio
NEWARK,2321,2094,CONECTOR PLUG 3 VIAS CALIBRE 10 AWG,13,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,CONECTOR PLUG 4 VIAS  AMP CALIBRE 20-24 AWG,52,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,CONECTOR PLUG AMP 16 VIAS CALIBRE 20-24AWG,12,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,MOLEX MSM 50-57-9004 (NOX),30,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PIN (4 16 VIAS) HEMBRA,173,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PIN (4 16 VIAS) MACHO,360,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PIN 3 VIAS CALIBRE 10 AWG(HEMBRA),16,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PIN 3 VIAS CALIBRE 10 AWG(MACHO),17,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PRENSA (3VIAS),10,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,PRENSA(16 VIAS),10,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,RECEPTACULO  AMP 3 VIAS CALIBRE 10 AWG,12,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,RECEPTACULO AMP 16 VIAS CALIBRE 24-20 AWG,10,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2321,2094,SUJETADOR DE CABLE 11P/4 ( PRENSA ),55,$1485,2024-02-08 00:00:00,2024-02-23 00:00:00,15,2024-02-15 00:00:00,-8,Cumplio
NEWARK,2357,2118,SENSOR DE PRESION MPX 2100AP,5,$361,2024-02-26 00:00:00,2024-03-12 00:00:00,15,2024-03-01 00:00:00,-11,Cumplio
NEWARK,2357,2118,TERMINAL TORNILLO 2,274,$361,2024-02-26 00:00:00,2024-03-12 00:00:00,15,2024-03-01 00:00:00,-11,Cumplio
NEWARK,2357,2118,TERMINAL TORNILLO 3,52,$361,2024-02-26 00:00:00,2024-03-12 00:00:00,15,2024-03-01 00:00:00,-11,Cumplio
NEWARK,2478,2239,ADS HEMB CH MOLEX CS02-------10-11-2023,25,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,CONECTOR PLUG 4 VIAS  AMP CALIBRE 20-24 AWG,50,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,CONTACTO ELECTRICO,5,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PIN (4 16 VIAS) HEMBRA,266,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PIN (4 16 VIAS) MACHO,200,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-06-03 00:00:00,-8,Cumplio
NEWARK,2478,2239,PIN 3 VIAS CALIBRE 10 AWG(HEMBRA),28,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PIN 3 VIAS CALIBRE 10 AWG(MACHO),25,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,"PIN PASO 100 CAL 22-28 (CS-03, CS-04, CS-05)  95C1486",250,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PRENSA (3VIAS),5,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PRENSA(16 VIAS),6,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,PROTECTOR VENTILADOR 09080-G,2,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,RECEPTACULO  AMP 3 VIAS CALIBRE 10 AWG,8,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,RECEPTACULO 4 VIAS PASO 100 (ADS HEMBRA CS04) 34H3249,36,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,RECEPTACULO AMP 16 VIAS CALIBRE 24-20 AWG,12,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,SUJETADOR DE CABLE 11P/4 ( PRENSA ),50,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,TERMINAL TORNILLO 2,72,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2478,2239,TORNILLO P/DB9 EN CHASIS,30,$1519,2024-05-27 00:00:00,2024-06-11 00:00:00,15,2024-05-31 00:00:00,-11,Cumplio
NEWARK,2520,2279,CONECTOR PLUG 4 VIAS  AMP CALIBRE 20-24 AWG,50,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-26 00:00:00,-9,Cumplio
NEWARK,2520,2279,CONECTOR PLUG AMP 16 VIAS CALIBRE 20-24AWG,12,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-26 00:00:00,-9,Cumplio
NEWARK,2520,2279,PIN (4 16 VIAS) HEMBRA,284,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-26 00:00:00,-9,Cumplio
NEWARK,2520,2279,PIN (4 16 VIAS) MACHO,300,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-28 00:00:00,-7,Cumplio
NEWARK,2520,2279,PRENSA (3VIAS),7,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-26 00:00:00,-9,Cumplio
NEWARK,2520,2279,SENSOR DE TEMP. Y HUMEDAD DIGITAL DFN-8 SHT35-DIS-F2.5KS,10,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-28 00:00:00,-7,Cumplio
NEWARK,2520,2279,SUJETADOR DE CABLE 11P/4 ( PRENSA ),50,$1083,2024-06-20 00:00:00,2024-07-05 00:00:00,15,2024-06-26 00:00:00,-9,Cumplio
NEWARK,2639,2394,ADS MACHO CH MOLEX CS03 30C0862,53,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,ADS MACHO CH MOLEX CS05,40,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,CONECTOR PLUG 4 VIAS  AMP CALIBRE 20-24 AWG,70,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,CONECTOR PLUG AMP 16 VIAS CALIBRE 20-24AWG,15,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,CONTACTO ELECTRICO,16,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,FUSIBLE TERMICO  10A,5,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,FUSIBLE TERMICO  30A,6,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,MOLEX MSM 50-57-9003 (O2),38,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,MOLEX MSM 50-57-9004 (NOX),41,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PIN (4 16 VIAS) HEMBRA,455,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PIN (4 16 VIAS) MACHO,502,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PIN 3 VIAS CALIBRE 10 AWG(HEMBRA),49,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PIN 3 VIAS CALIBRE 10 AWG(MACHO),46,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PINES H 16-02-0069 PARA O2 Y NOX EN MICROBANCA,100,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PINES VCD  BANCA,22,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
NEWARK,2639,2394,PRENSA (3VIAS),22,$2005,2024-09-26 00:00:00,2024-10-11 00:00:00,15,2024-10-07 00:00:00,-4,Cumplio
