Reporte,Estado,Centro,Calificación,Fecha Reporte,Atendido,Fecha_Limite_Pago,Fecha Pago,Tiempo hasta pago,Deuda,Pagos,Total,Estado Pago,Fecha Factura,Fecha_Limite_Facturacion,Estatus Facturacion,Dias de Facturación,Falla
35936,15,916,Regulares,2024-02-01 00:00:00,2024-02-29 00:00:00,2024-03-30 00:00:00,2024-09-27 00:00:00,211,$0.00,$17241.42,$17241.42,❌ Pago Con Atraso,2024-09-30 00:00:00,2024-10-04 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
35944,17,1717,Regulares,2024-02-01 00:00:00,2024-02-13 00:00:00,2024-03-14 00:00:00,2024-02-19 00:00:00,6,$0.00,$20738.20,$20738.2,✔ Pagado,2024-02-22 00:00:00,2024-02-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -4 LINEAS
35970,15,823,Rodrigo Vega,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-03-02 00:00:00,2024-02-09 00:00:00,8,$0.00,$406.00,$406,✔ Pagado,2024-02-12 00:00:00,2024-02-16 00:00:00,✔ Facturado a Tiempo,3,REVISION DE LINEAS POR CIERRE DE SMA
35971,15,833,Regulares,2024-02-01 00:00:00,2024-02-02 00:00:00,2024-03-03 00:00:00,2024-02-09 00:00:00,7,$0.00,$580.00,$580,✔ Pagado,2024-02-12 00:00:00,2024-02-16 00:00:00,✔ Facturado a Tiempo,3,"REVISION DE FUENTE DE MSM, TARDA EN ABRIR LA MAG (LLEVAR FUENTE)"
36020,15,821,Rodrigo Vega,2024-02-07 00:00:00,2024-02-07 00:00:00,2024-03-08 00:00:00,2024-02-23 00:00:00,16,$0.00,$574.20,$574.2,✔ Pagado,2024-02-26 00:00:00,2024-03-01 00:00:00,✔ Facturado a Tiempo,3,NO APRUEBA COMPROBACION DE FUGAS
36038,17,1720,Regulares,2024-02-08 00:00:00,2024-02-08 00:00:00,2024-03-09 00:00:00,2024-02-09 00:00:00,1,$0.00,$2505.60,$2505.6,✔ Pagado,2024-02-12 00:00:00,2024-02-16 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 4 BATERIAS 12V 7 AH
36054,11,1,Especiales,2024-02-08 00:00:00,2024-02-28 00:00:00,2024-03-29 00:00:00,2024-02-19 00:00:00,'-9,$0.00,$39115.20,$39115.2,✔ Pagado,2024-02-22 00:00:00,2024-02-26 00:00:00,✔ Facturado a Tiempo,3,ABASOLO - ACTUALIZACION FASE II
36081,15,851,Rodrigo Vega,2024-02-12 00:00:00,2024-02-21 00:00:00,2024-03-22 00:00:00,2024-03-19 00:00:00,27,$0.00,$6496.00,$6496,✔ Pagado,2024-03-22 00:00:00,2024-03-26 00:00:00,✔ Facturado a Tiempo,3,EN POSICION 2 AL REALIZAR LA COMPROBACIÓN DE CALIBRACIÓN NO DA VALORES EN EL NOX - REFACCIONES - 1 CELDA DE NOX
36087,9,2,MAC´s,2024-02-12 00:00:00,2024-03-06 00:00:00,2024-04-05 00:00:00,2024-02-24 00:00:00,'-11,$0.00,$3016.00,$3016,✔ Pagado,2024-02-27 00:00:00,2024-03-02 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 1 OBDII
36095,15,847,Rodrigo Vega,2024-02-13 00:00:00,2024-02-17 00:00:00,2024-03-18 00:00:00,2024-05-27 00:00:00,100,$0.00,$1160.00,$1160,❌ Pago Con Atraso,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,OPACIMETRO NO ENCIENDE - A REVISION EN LABORATORIO
36107,15,821,Rodrigo Vega,2024-02-14 00:00:00,2024-02-15 00:00:00,2024-03-16 00:00:00,2024-02-23 00:00:00,8,$0.00,$719.20,$719.2,✔ Pagado,2024-02-26 00:00:00,2024-03-01 00:00:00,✔ Facturado a Tiempo,3,"RECEPTACULO DE OBDII DAÑADO, SE REINICIA SISTEMA EN P1"
36116,30,12,Regulares,2024-02-14 00:00:00,2024-02-19 00:00:00,2024-03-20 00:00:00,2024-02-19 00:00:00,0,$0.00,$5220.00,$5220,✔ Pagado,2024-02-22 00:00:00,2024-02-26 00:00:00,✔ Facturado a Tiempo,3,VISITA PARA CALIBRACION DINAMICA FASE II 19/2/24 V012/A-POR 10:00 A.M.
36117,30,13,Regulares,2024-02-14 00:00:00,2024-02-19 00:00:00,2024-03-20 00:00:00,2024-02-19 00:00:00,0,$0.00,$5220.00,$5220,✔ Pagado,2024-02-22 00:00:00,2024-02-26 00:00:00,✔ Facturado a Tiempo,3,VISITA PARA CALIBRACION DINAMICA FASE II V013-COA 19/2/24 3.00 P.M.
36139,15,830,Rodrigo Vega,2024-02-16 00:00:00,2024-02-21 00:00:00,2024-03-22 00:00:00,2024-04-16 00:00:00,55,$0.00,$7076.00,$7076,❌ Pago Con Atraso,2024-04-19 00:00:00,2024-04-23 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES- 1 OBD II Y EXT. ACTIVA USB
36149,17,1717,Regulares,2024-02-16 00:00:00,2024-03-04 00:00:00,2024-04-03 00:00:00,2024-02-19 00:00:00,'-14,$0.00,$3619.20,$3619.2,✔ Pagado,2024-02-22 00:00:00,2024-02-26 00:00:00,✔ Facturado a Tiempo,3,CAMBIO DE BATERIAS DE APC - COTIZAR
36202,15,998,Regulares,2024-02-21 00:00:00,2024-02-21 00:00:00,2024-03-22 00:00:00,2024-02-26 00:00:00,5,$0.00,$336.40,$336.4,✔ Pagado,2024-02-29 00:00:00,2024-03-04 00:00:00,✔ Facturado a Tiempo,3,FUGA DE GAS DE MEDIA EN TODAS LAS LINEAS
36236,9,34,Regulares,2024-02-23 00:00:00,2024-02-28 00:00:00,2024-03-29 00:00:00,2024-02-23 00:00:00,'-5,$0.00,$15080.00,$15080,✔ Pagado,2024-02-26 00:00:00,2024-03-01 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 5 OBD II PARA POSICION 1
36355,15,832,Regulares,2024-03-01 00:00:00,2024-03-11 00:00:00,2024-04-10 00:00:00,2024-03-19 00:00:00,8,$0.00,$17241.42,$17241.42,✔ Pagado,2024-03-22 00:00:00,2024-03-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36371,17,1714,Regulares,2024-03-01 00:00:00,2024-03-11 00:00:00,2024-04-10 00:00:00,2024-03-19 00:00:00,8,$0.00,$15553.65,$15553.65,✔ Pagado,2024-03-22 00:00:00,2024-03-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36373,17,1716,Regulares,2024-03-01 00:00:00,2024-03-13 00:00:00,2024-04-12 00:00:00,2024-04-08 00:00:00,26,$0.00,$20738.20,$20738.2,✔ Pagado,2024-04-11 00:00:00,2024-04-15 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -4 LINEAS
36374,17,1717,Regulares,2024-03-01 00:00:00,2024-03-14 00:00:00,2024-04-13 00:00:00,2024-03-19 00:00:00,5,$0.00,$20738.20,$20738.2,✔ Pagado,2024-03-22 00:00:00,2024-03-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -4 LINEAS
36376,17,1713,Regulares,2024-03-01 00:00:00,2024-03-21 00:00:00,2024-04-20 00:00:00,2024-03-04 00:00:00,'-17,$0.00,$7238.40,$7238.4,✔ Pagado,2024-03-07 00:00:00,2024-03-11 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 16 BATERÍAS PARA UPS
36431,9,44,Regulares,2024-03-05 00:00:00,2024-03-08 00:00:00,2024-04-07 00:00:00,2024-03-08 00:00:00,0,$0.00,$4477.60,$4477.6,✔ Pagado,2024-03-11 00:00:00,2024-03-15 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 1 SONDA COMPLETA CON CONECTORES
36451,9,40,MAC´s,2024-03-06 00:00:00,2024-03-15 00:00:00,2024-04-14 00:00:00,2024-03-08 00:00:00,'-7,$0.00,$4477.60,$4477.6,✔ Pagado,2024-03-11 00:00:00,2024-03-15 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 1 SONDA COMPLETA CON CONECTORES
36467,9,44,Regulares,2024-03-07 00:00:00,2024-04-16 00:00:00,2024-05-16 00:00:00,2024-03-08 00:00:00,'-39,$0.00,$6496.00,$6496,✔ Pagado,2024-03-11 00:00:00,2024-03-15 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES- 1 CELDA DE NOX
36480,35,306,Regulares,2024-03-08 00:00:00,2024-03-08 00:00:00,2024-04-07 00:00:00,2024-03-08 00:00:00,0,$0.00,$2900.00,$2900,✔ Pagado,2024-03-11 00:00:00,2024-03-15 00:00:00,✔ Facturado a Tiempo,3,"SOPORTE REMOTO, NO ABRE LA MAG"
36516,15,847,Rodrigo Vega,2024-03-11 00:00:00,2024-03-12 00:00:00,2024-04-11 00:00:00,2024-05-27 00:00:00,76,$0.00,$522.00,$522,❌ Pago Con Atraso,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,CPU DE POSICION 2 PIERDE CONEXION CON LA RED
36533,9,83,Regulares,2024-03-12 00:00:00,2024-03-19 00:00:00,2024-04-18 00:00:00,2024-03-22 00:00:00,3,$0.00,$2760.80,$2760.8,✔ Pagado,2024-03-25 00:00:00,2024-03-29 00:00:00,✔ Facturado a Tiempo,3,HC FUERA DE RANGO
36544,9,85,Regulares,2024-03-13 00:00:00,2024-03-14 00:00:00,2024-04-13 00:00:00,2024-04-05 00:00:00,22,$0.00,$1740.00,$1740,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,REVISION DE TACOMETRO OPTICO EN LABORATORIO
36569,9,85,Regulares,2024-03-15 00:00:00,2024-03-20 00:00:00,2024-04-19 00:00:00,2024-04-05 00:00:00,16,$0.00,$2320.00,$2320,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,APOYO A LABORATORIO PARA CALIBRACION DE TACOMETROS 20/3/24 9:00 HRS
36572,9,83,Regulares,2024-03-15 00:00:00,2024-03-13 00:00:00,2024-04-12 00:00:00,2024-03-22 00:00:00,9,$0.00,$974.40,$974.4,✔ Pagado,2024-03-25 00:00:00,2024-03-29 00:00:00,✔ Facturado a Tiempo,3,MATERIAL ADICIONAL UTILIZADO EN EL MANTENIMEINTO PREVENTIVO
36609,9,11,Regulares,2024-03-21 00:00:00,2024-04-01 00:00:00,2024-05-01 00:00:00,2024-04-12 00:00:00,11,$0.00,$580.00,$580,✔ Pagado,2024-04-15 00:00:00,2024-04-19 00:00:00,✔ Facturado a Tiempo,3,BLOQUEO DE GOBIERNO
36614,9,43,MAC´s,2024-03-21 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-04-19 00:00:00,0,$0.00,$4234.00,$4234,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 1 SONDA COMPLETA CON CONECTORES
36660,15,821,Rodrigo Vega,2024-03-26 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-04-26 00:00:00,7,$0.00,$2263.39,$2263.39,✔ Pagado,2024-04-29 00:00:00,2024-05-03 00:00:00,✔ Facturado a Tiempo,3,RECHAZOS POR OXIGENO
36683,9,2,MAC´s,2024-04-01 00:00:00,2024-04-25 00:00:00,2024-05-25 00:00:00,2024-04-19 00:00:00,'-6,$0.00,$39882.25,$39882.25,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -5 LINEAS
36688,9,11,Regulares,2024-04-01 00:00:00,2024-04-06 00:00:00,2024-05-06 00:00:00,2024-04-12 00:00:00,6,$0.00,$23929.35,$23929.35,✔ Pagado,2024-04-15 00:00:00,2024-04-19 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36697,9,44,Regulares,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-01 00:00:00,2024-04-19 00:00:00,18,$0.00,$23929.35,$23929.35,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36715,15,415,Regulares,2024-04-01 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-05-25 00:00:00,36,$0.00,$5904.02,$5904.02,❌ Pago Con Atraso,2024-05-28 00:00:00,2024-06-01 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -1 LINEAS
36727,15,830,Rodrigo Vega,2024-04-01 00:00:00,2024-04-24 00:00:00,2024-05-24 00:00:00,2024-04-16 00:00:00,'-8,$0.00,$17241.42,$17241.42,✔ Pagado,2024-04-19 00:00:00,2024-04-23 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36731,15,847,Rodrigo Vega,2024-04-01 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-09 00:00:00,4,$0.00,$28735.69,$28735.69,✔ Pagado,2024-04-12 00:00:00,2024-04-16 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -5 LINEAS
36733,15,849,Rodrigo Vega,2024-04-01 00:00:00,2024-04-10 00:00:00,2024-05-10 00:00:00,2024-04-09 00:00:00,'-1,$0.00,$28735.69,$28735.69,✔ Pagado,2024-04-12 00:00:00,2024-04-16 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -5 LINEAS
36734,15,850,Rodrigo Vega,2024-04-01 00:00:00,2024-04-22 00:00:00,2024-05-22 00:00:00,2024-04-09 00:00:00,'-13,$0.00,$28735.69,$28735.69,✔ Pagado,2024-04-12 00:00:00,2024-04-16 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -5 LINEAS
36736,15,852,Rodrigo Vega,2024-04-01 00:00:00,2024-04-24 00:00:00,2024-05-24 00:00:00,2024-04-09 00:00:00,'-15,$0.00,$17241.42,$17241.42,✔ Pagado,2024-04-12 00:00:00,2024-04-16 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36743,15,998,Regulares,2024-04-01 00:00:00,2024-04-16 00:00:00,2024-05-16 00:00:00,2024-04-26 00:00:00,10,$0.00,$45977.11,$45977.11,✔ Pagado,2024-04-29 00:00:00,2024-05-03 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -8 LINEAS 17/4/24
36744,17,1713,Regulares,2024-04-01 00:00:00,2024-04-17 00:00:00,2024-05-17 00:00:00,2024-04-19 00:00:00,2,$0.00,$20738.20,$20738.2,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -4 LINEAS
36745,17,1714,Regulares,2024-04-01 00:00:00,2024-04-24 00:00:00,2024-05-24 00:00:00,2024-05-03 00:00:00,9,$0.00,$15553.65,$15553.65,✔ Pagado,2024-05-06 00:00:00,2024-05-10 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
36773,9,49,MAC´s,2024-04-01 00:00:00,2024-04-12 00:00:00,2024-05-12 00:00:00,2024-05-27 00:00:00,45,$0.00,$139.20,$139.2,❌ Pago Con Atraso,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,"EN PRUEBA, NIVEL DE OXIGENO ELEVADO."
36785,9,11,Regulares,2024-04-02 00:00:00,2024-04-06 00:00:00,2024-05-06 00:00:00,2024-04-12 00:00:00,6,$0.00,$1160.00,$1160,✔ Pagado,2024-04-15 00:00:00,2024-04-19 00:00:00,✔ Facturado a Tiempo,3,MSM VARIACIÓN DE PRESIÓN EN GASES
36823,30,31,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - V031-BOR/01 EL JOBO -2 PESAS 20 KG   -1 VÁSTAGO
36824,30,31,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V031-BOR/02 BOMBEROS, EL JOBO -2 PESAS 20 KG   -1 VÁSTAGO"
36825,30,35,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V035-VER/01 CUAUHTEMOC, -2 PESAS 20 KG   -1 VÁSTAGO"
36826,30,35,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V035-VER/02 JB LOBOS, -2 PESAS 20 KG   -1 VÁSTAGO"
36827,30,20,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V020-COA/01 COATEPEC TEXIN, -2 PESAS 20 KG   -1 VÁSTAGO"
36828,30,25,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V025-COR/01 TLACOTENGO, -2 PESAS 20 KG   -1 VÁSTAGO"
36829,30,25,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V025-COR/02 SAN DIMAS, -2 PESAS 20 KG   -1 VÁSTAGO"
36830,30,46,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V046-COA/02 JIRAFAS, -2 PESAS 20 KG   -1 VÁSTAGO"
36831,30,49,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V049-MIN/02, -2 PESAS 20 KG   -1 VÁSTAGO"
36832,30,27,Regulares,2024-04-04 00:00:00,2024-04-05 00:00:00,2024-05-05 00:00:00,2024-04-05 00:00:00,0,$0.00,$7540.00,$7540,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - V027-ORI/01 ORIENTE 5,-2 PESAS 20 KG   -1 VÁSTAGO"
36847,9,35,Regulares,2024-04-05 00:00:00,2024-04-15 00:00:00,2024-05-15 00:00:00,2024-04-05 00:00:00,'-10,$0.00,$18096.00,$18096,✔ Pagado,2024-04-08 00:00:00,2024-04-12 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 6 SENSOR OBDII
36862,9,83,Regulares,2024-04-08 00:00:00,2024-04-09 00:00:00,2024-05-09 00:00:00,2024-04-23 00:00:00,14,$0.00,$11600.00,$11600,✔ Pagado,2024-04-26 00:00:00,2024-04-30 00:00:00,✔ Facturado a Tiempo,3,CALIBRACION DINAMICA MENSUAL
36902,15,820,Rodrigo Vega,2024-04-11 00:00:00,2024-04-11 00:00:00,2024-05-11 00:00:00,2024-04-26 00:00:00,15,$0.00,$1740.00,$1740,✔ Pagado,2024-04-29 00:00:00,2024-05-03 00:00:00,✔ Facturado a Tiempo,3,BLOQUEOS DE GOBIERNO CONSTANTES (REVISAR SENSOR DE TAPA DE DINAMOMETRO)
36911,9,35,Regulares,2024-04-11 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-04-22 00:00:00,3,$0.00,$2018.40,$2018.4,✔ Pagado,2024-04-25 00:00:00,2024-04-29 00:00:00,✔ Facturado a Tiempo,3,2 OBD II DE RPM A REVISION EN LABORATORIO
36938,9,43,MAC´s,2024-04-15 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-04-19 00:00:00,0,$0.00,$6496.00,$6496,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 1 CELDA DE NOX
36939,15,924,Regulares,2024-04-15 00:00:00,2024-06-03 00:00:00,2024-07-03 00:00:00,2024-04-19 00:00:00,'-45,$0.00,$9454.00,$9454,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,"REFACCIONES - 1 BOMBA DE MUESTRA, 1 EXTENSION TACOMETRO RPM"
36942,35,306,Regulares,2024-04-15 00:00:00,2024-04-17 00:00:00,2024-05-17 00:00:00,2024-04-19 00:00:00,2,$0.00,$6032.00,$6032,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO DE OPACIMETRO Y SOPORTE PARA CALIBRACION CON LABORATORIO
36960,15,998,Regulares,2024-04-16 00:00:00,2024-04-16 00:00:00,2024-05-16 00:00:00,2024-04-19 00:00:00,3,$0.00,$2552.00,$2552,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,REVISION DE PRESION EN LINEAS
36979,15,821,Rodrigo Vega,2024-04-17 00:00:00,2024-04-18 00:00:00,2024-05-18 00:00:00,2024-04-26 00:00:00,8,$0.00,$6496.00,$6496,✔ Pagado,2024-04-29 00:00:00,2024-05-03 00:00:00,✔ Facturado a Tiempo,3,RECHAZOS POR NOX EN GAS DE BAJA
36983,15,420,Regulares,2024-04-17 00:00:00,2024-05-16 00:00:00,2024-06-15 00:00:00,2024-04-19 00:00:00,'-27,$0.00,$3480.00,$3480,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 2 PORTAFILTROS DE ACRILICO
36999,15,821,Rodrigo Vega,2024-04-18 00:00:00,2024-04-19 00:00:00,2024-05-19 00:00:00,2024-04-26 00:00:00,7,$0.00,$116.00,$116,✔ Pagado,2024-04-29 00:00:00,2024-05-03 00:00:00,✔ Facturado a Tiempo,3,"CPU DE P2 PRENDE Y SE APAGA, HAY QUE ENCENDER VARIAS VECES"
37017,15,806,Regulares,2024-04-18 00:00:00,2024-05-03 00:00:00,2024-06-02 00:00:00,2024-04-19 00:00:00,'-14,$0.00,$13920.00,$13920,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,REFACCIONES - 8 PORTAFILTRO
37022,30,21,Regulares,2024-04-19 00:00:00,2024-04-23 00:00:00,2024-05-23 00:00:00,2024-04-19 00:00:00,'-4,$0.00,$1914.00,$1914,✔ Pagado,2024-04-22 00:00:00,2024-04-26 00:00:00,✔ Facturado a Tiempo,3,V-021-EMZ (LA BOCANA) - ACTUALIZACION DE TABLA MAESTRA VIA REMOTA
37120,15,924,Regulares,2024-04-30 00:00:00,2024-05-02 00:00:00,2024-06-01 00:00:00,2024-05-03 00:00:00,1,$0.00,$812.00,$812,✔ Pagado,2024-05-06 00:00:00,2024-05-10 00:00:00,✔ Facturado a Tiempo,3,FUGA AL INTERIOR DEL MSM
37126,9,5,Regulares,2024-05-02 00:00:00,2024-05-27 00:00:00,2024-06-26 00:00:00,2024-06-24 00:00:00,28,$0.00,$47858.70,$47858.7,✔ Pagado,2024-06-27 00:00:00,2024-07-01 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -6 LINEAS
37138,9,49,MAC´s,2024-05-02 00:00:00,2024-05-29 00:00:00,2024-06-28 00:00:00,2024-05-27 00:00:00,'-2,$0.00,$23929.35,$23929.35,✔ Pagado,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
37155,15,415,Regulares,2024-05-02 00:00:00,2024-05-16 00:00:00,2024-06-15 00:00:00,2024-05-25 00:00:00,9,$0.00,$5904.02,$5904.02,✔ Pagado,2024-05-28 00:00:00,2024-06-01 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -1 LINEAS
37166,15,829,Rodrigo Vega,2024-05-02 00:00:00,2024-05-22 00:00:00,2024-06-21 00:00:00,2024-05-27 00:00:00,5,$0.00,$28735.69,$28735.69,✔ Pagado,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -5 LINEAS
37222,15,847,Rodrigo Vega,2024-05-04 00:00:00,2024-05-06 00:00:00,2024-06-05 00:00:00,2024-05-27 00:00:00,21,$0.00,$696.00,$696,✔ Pagado,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,"NO ENCIENDE LA LINEA, APARECE UN MENSAJE MENCIONANDO (ERROR DE SMART DE DISCO DURO)"
37236,15,847,Rodrigo Vega,2024-05-06 00:00:00,2024-05-07 00:00:00,2024-06-06 00:00:00,2024-05-27 00:00:00,20,$0.00,$696.00,$696,✔ Pagado,2024-05-30 00:00:00,2024-06-03 00:00:00,✔ Facturado a Tiempo,3,SE TRABA EL SISTEMA DE P2
37305,9,65,65,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-06-12 00:00:00,2024-12-23 00:00:00,224,$0.00,$6496.00,$6496,❌ Pago Con Atraso,2024-12-26 00:00:00,2024-12-30 00:00:00,✔ Facturado a Tiempo,3,NOX FUERA DE RANGO
37344,20,9,Especiales,2024-05-16 00:00:00,2024-05-16 00:00:00,2024-06-15 00:00:00,2024-05-18 00:00:00,2,$0.00,$2900.00,$2900,✔ Pagado,2024-05-21 00:00:00,2024-05-25 00:00:00,✔ Facturado a Tiempo,3,SOPORTE REMOTO - NO HAY COMUNICACION CON EL SERVIDOR
37346,15,420,Regulares,2024-05-16 00:00:00,2024-06-05 00:00:00,2024-07-05 00:00:00,2024-06-18 00:00:00,13,$0.00,$236.64,$236.64,✔ Pagado,2024-06-21 00:00:00,2024-06-25 00:00:00,✔ Facturado a Tiempo,3,SEGURIDAD NO BLOQUEA (LLEVAR STOCK)
37393,15,832,Regulares,2024-05-20 00:00:00,2024-05-21 00:00:00,2024-06-20 00:00:00,2025-01-17 00:00:00,241,$0.00,$580.00,$580,❌ Pago Con Atraso,2025-01-20 00:00:00,2025-01-24 00:00:00,✔ Facturado a Tiempo,3,SENSOR DE OBDII DE CAPTURA NO COMUNICA (YA SE CAMBIO)
37547,9,44,Regulares,2024-06-01 00:00:00,2024-06-21 00:00:00,2024-07-21 00:00:00,2024-06-28 00:00:00,7,$0.00,$23929.35,$23929.35,✔ Pagado,2024-07-01 00:00:00,2024-07-05 00:00:00,✔ Facturado a Tiempo,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
